Date,Transaction_ID,Type,Amount_EUR,Status,Risk_Score,Region,Analyst_Team
2024-11-25,TX-427309,ACH,45280.73,APPROVED,1,EU_Zone,Team_Beta
2024-10-25,TX-106027,INTERNAL_TRANSFER,61496.39,MANUAL_REVIEW,74,APAC_Emerging,Team_Alpha
2024-12-10,TX-919751,SWIFT,27162.03,APPROVED,20,Domestic,Team_Alpha
2024-11-09,TX-342348,INTERNAL_TRANSFER,21222.88,APPROVED,4,EU_Zone,Team_Alpha
2024-11-16,TX-627974,SWIFT,490439.47,BLOCKED_COMPLIANCE,99,High_Risk_Jurisdiction,Team_Alpha
2024-11-04,TX-126305,SWIFT,16205.33,APPROVED,5,Domestic,Team_Beta
2024-10-23,TX-881913,INTERNAL_TRANSFER,31983.95,APPROVED,15,North_America,Team_Alpha
2024-11-19,TX-445967,INTERNAL_TRANSFER,16525.33,APPROVED,15,Domestic,Auto_System
2024-10-03,TX-672059,INTERNAL_TRANSFER,35354.02,APPROVED,2,North_America,Auto_System
2024-12-08,TX-815019,INTERNAL_TRANSFER,33484.3,APPROVED,15,EU_Zone,Team_Alpha
2024-12-14,TX-602896,SWIFT,36095.53,APPROVED,11,Domestic,Team_Alpha
2024-12-07,TX-298775,INTERNAL_TRANSFER,23410.18,APPROVED,20,Domestic,Team_Alpha
2024-11-08,TX-536615,INTERNAL_TRANSFER,26209.86,APPROVED,19,North_America,Auto_System
2024-12-19,TX-396084,ACH,24426.95,APPROVED,6,Domestic,Team_Beta
2024-12-01,TX-962326,SWIFT,45958.88,APPROVED,8,North_America,Auto_System
2024-10-17,TX-136163,ACH,34093.63,APPROVED,1,EU_Zone,Team_Beta
2024-11-28,TX-625384,WIRE_TRANSFER,6167.95,APPROVED,14,Domestic,Team_Beta
2024-12-20,TX-375487,ACH,19799.36,APPROVED,6,North_America,Auto_System
2024-10-30,TX-296103,ACH,22887.95,APPROVED,11,EU_Zone,Team_Beta
2024-12-09,TX-951372,WIRE_TRANSFER,2953.84,APPROVED,5,North_America,Team_Alpha
2024-11-30,TX-744765,SWIFT,13048.3,APPROVED,14,EU_Zone,Team_Alpha
2024-10-19,TX-560006,WIRE_TRANSFER,20994.09,APPROVED,15,North_America,Team_Beta
2024-12-11,TX-222698,INTERNAL_TRANSFER,36051.93,APPROVED,18,North_America,Team_Beta
2024-11-06,TX-319253,INTERNAL_TRANSFER,23789.29,APPROVED,1,Domestic,Team_Alpha
2024-10-20,TX-559983,INTERNAL_TRANSFER,104516.15,MANUAL_REVIEW,74,APAC_Emerging,Auto_System
2024-11-24,TX-241159,WIRE_TRANSFER,14908.29,APPROVED,6,North_America,Team_Alpha
2024-12-02,TX-702987,ACH,49410.45,APPROVED,1,North_America,Team_Beta
2024-11-05,TX-687816,ACH,5166.86,APPROVED,18,North_America,Team_Alpha
2024-10-02,TX-478343,WIRE_TRANSFER,40284.49,APPROVED,13,North_America,Team_Beta
2024-10-22,TX-905298,ACH,20966.52,APPROVED,2,North_America,Auto_System
2024-11-10,TX-542714,ACH,40757.58,APPROVED,18,North_America,Team_Alpha
2024-12-13,TX-438724,ACH,2103.59,APPROVED,8,North_America,Team_Alpha
2024-10-18,TX-802984,WIRE_TRANSFER,888002.97,BLOCKED_COMPLIANCE,94,Offshore_Zone,Team_Alpha
2024-11-14,TX-738136,WIRE_TRANSFER,23428.52,APPROVED,15,North_America,Team_Beta
2024-10-05,TX-954522,SWIFT,30655.44,APPROVED,3,North_America,Auto_System
2024-11-04,TX-835698,SWIFT,10888.95,APPROVED,11,North_America,Auto_System
2024-12-20,TX-818084,WIRE_TRANSFER,38605.39,APPROVED,15,North_America,Team_Alpha
2024-10-09,TX-806329,ACH,22759.08,APPROVED,19,North_America,Team_Beta
2024-10-22,TX-511421,SWIFT,28035.16,APPROVED,9,North_America,Team_Alpha
2024-12-14,TX-683014,WIRE_TRANSFER,32733.99,APPROVED,2,North_America,Team_Beta
2024-10-31,TX-293635,SWIFT,776732.37,BLOCKED_COMPLIANCE,98,High_Risk_Jurisdiction,Team_Alpha
2024-12-28,TX-844877,SWIFT,44978.66,APPROVED,20,Domestic,Auto_System
2024-11-14,TX-620460,INTERNAL_TRANSFER,130529.96,MANUAL_REVIEW,76,APAC_Emerging,Team_Beta
2024-12-13,TX-526563,WIRE_TRANSFER,43749.93,APPROVED,11,Domestic,Auto_System
2024-12-19,TX-520865,WIRE_TRANSFER,4533.14,APPROVED,7,North_America,Auto_System
2024-10-07,TX-506787,ACH,43345.4,APPROVED,6,EU_Zone,Auto_System
2024-10-15,TX-598452,INTERNAL_TRANSFER,34095.84,MANUAL_REVIEW,82,EU_Non_Member,Team_Alpha
2024-11-08,TX-422380,SWIFT,36111.22,APPROVED,20,Domestic,Team_Beta
2024-10-25,TX-637785,INTERNAL_TRANSFER,36032.0,APPROVED,13,EU_Zone,Team_Beta
2024-11-09,TX-809279,WIRE_TRANSFER,12969.82,APPROVED,9,EU_Zone,Auto_System
2024-11-05,TX-270964,INTERNAL_TRANSFER,58194.92,MANUAL_REVIEW,74,EU_Non_Member,Auto_System
2024-10-12,TX-456910,ACH,21218.89,APPROVED,14,EU_Zone,Team_Beta
2024-11-03,TX-711379,INTERNAL_TRANSFER,18915.06,APPROVED,11,North_America,Team_Alpha
2024-10-22,TX-215822,WIRE_TRANSFER,28383.37,APPROVED,18,North_America,Team_Alpha
2024-12-22,TX-111683,ACH,9374.9,APPROVED,6,EU_Zone,Auto_System
2024-10-14,TX-865456,ACH,48109.7,APPROVED,4,EU_Zone,Team_Alpha
2024-10-19,TX-817332,INTERNAL_TRANSFER,12887.89,APPROVED,2,North_America,Team_Alpha
2024-12-05,TX-661739,WIRE_TRANSFER,21866.83,APPROVED,19,EU_Zone,Team_Beta
2024-10-21,TX-866030,WIRE_TRANSFER,24455.91,APPROVED,14,Domestic,Auto_System
2024-11-12,TX-199722,WIRE_TRANSFER,24135.22,APPROVED,11,EU_Zone,Team_Alpha
2024-11-08,TX-707843,ACH,22487.44,APPROVED,11,EU_Zone,Team_Alpha
2024-10-15,TX-404640,ACH,11046.05,APPROVED,10,Domestic,Auto_System
2024-11-27,TX-113964,INTERNAL_TRANSFER,4832.42,APPROVED,12,Domestic,Team_Beta
2024-11-23,TX-460472,SWIFT,12554.3,APPROVED,16,North_America,Team_Alpha
2024-10-05,TX-954723,INTERNAL_TRANSFER,24252.79,APPROVED,20,North_America,Team_Alpha
2024-12-12,TX-692124,SWIFT,21586.51,APPROVED,3,Domestic,Team_Alpha
2024-10-17,TX-985186,WIRE_TRANSFER,17871.42,APPROVED,7,EU_Zone,Auto_System
2024-11-07,TX-670281,WIRE_TRANSFER,21103.91,APPROVED,10,EU_Zone,Team_Alpha
2024-11-02,TX-535891,SWIFT,48980.14,APPROVED,16,North_America,Auto_System
2024-10-21,TX-115824,ACH,40472.07,APPROVED,3,North_America,Auto_System
2024-12-30,TX-902889,ACH,118325.01,MANUAL_REVIEW,79,EU_Non_Member,Team_Beta
2024-10-19,TX-874186,SWIFT,21454.73,APPROVED,12,North_America,Team_Beta
2024-10-17,TX-275105,SWIFT,45224.95,APPROVED,18,Domestic,Auto_System
2024-10-24,TX-485064,INTERNAL_TRANSFER,144919.09,MANUAL_REVIEW,67,APAC_Emerging,Team_Beta
2024-12-23,TX-117306,WIRE_TRANSFER,17815.85,APPROVED,7,North_America,Team_Beta
2024-11-06,TX-333002,INTERNAL_TRANSFER,28630.84,APPROVED,18,North_America,Auto_System
2024-10-14,TX-430320,WIRE_TRANSFER,14051.59,APPROVED,20,North_America,Auto_System
2024-12-15,TX-567851,INTERNAL_TRANSFER,7279.9,APPROVED,1,North_America,Team_Beta
2024-11-18,TX-670076,INTERNAL_TRANSFER,17342.69,APPROVED,2,EU_Zone,Auto_System
2024-10-24,TX-654394,SWIFT,18070.52,APPROVED,9,EU_Zone,Auto_System
2024-12-10,TX-206726,SWIFT,123105.3,MANUAL_REVIEW,68,EU_Non_Member,Team_Beta
2024-12-06,TX-897327,INTERNAL_TRANSFER,111841.29,MANUAL_REVIEW,74,APAC_Emerging,Team_Alpha
2024-11-16,TX-758171,INTERNAL_TRANSFER,16132.56,APPROVED,8,Domestic,Auto_System
2024-12-28,TX-776452,ACH,18159.54,APPROVED,15,North_America,Auto_System
2024-12-28,TX-459379,INTERNAL_TRANSFER,12657.91,APPROVED,14,North_America,Team_Beta
2024-12-21,TX-870007,INTERNAL_TRANSFER,46152.38,APPROVED,9,Domestic,Team_Beta
2024-12-17,TX-669999,SWIFT,43834.34,MANUAL_REVIEW,78,APAC_Emerging,Auto_System
2024-11-03,TX-721026,ACH,44330.68,APPROVED,9,EU_Zone,Team_Beta
2024-10-19,TX-531939,INTERNAL_TRANSFER,4232.37,APPROVED,20,North_America,Auto_System
2024-10-29,TX-703397,INTERNAL_TRANSFER,20352.99,APPROVED,11,Domestic,Auto_System
2024-11-21,TX-932216,SWIFT,27712.13,APPROVED,19,Domestic,Team_Alpha
2024-10-04,TX-503146,INTERNAL_TRANSFER,39285.35,APPROVED,9,EU_Zone,Team_Alpha
2024-12-12,TX-522362,ACH,32059.3,APPROVED,9,Domestic,Auto_System
2024-11-18,TX-327626,SWIFT,85411.83,MANUAL_REVIEW,62,APAC_Emerging,Team_Beta
2024-12-05,TX-691724,WIRE_TRANSFER,14242.26,APPROVED,14,Domestic,Team_Beta
2024-12-30,TX-168704,INTERNAL_TRANSFER,47257.82,APPROVED,4,North_America,Team_Beta
2024-10-03,TX-861607,WIRE_TRANSFER,48371.65,APPROVED,6,North_America,Auto_System
2024-12-21,TX-821011,INTERNAL_TRANSFER,45708.21,APPROVED,11,EU_Zone,Team_Alpha
2024-10-09,TX-641040,SWIFT,23872.78,APPROVED,19,EU_Zone,Team_Alpha
2024-10-15,TX-172774,INTERNAL_TRANSFER,47648.01,APPROVED,14,Domestic,Team_Beta
2024-12-28,TX-165783,WIRE_TRANSFER,30419.5,APPROVED,20,North_America,Team_Beta
2024-10-02,TX-868423,INTERNAL_TRANSFER,29164.85,APPROVED,3,North_America,Team_Beta
2024-12-21,TX-477943,SWIFT,43081.01,APPROVED,12,EU_Zone,Team_Beta
2024-11-18,TX-163250,WIRE_TRANSFER,49763.07,APPROVED,15,EU_Zone,Team_Alpha
2024-11-30,TX-335084,ACH,4509.99,APPROVED,20,Domestic,Team_Alpha
2024-12-17,TX-887891,WIRE_TRANSFER,46096.71,APPROVED,8,EU_Zone,Team_Alpha
2024-12-09,TX-506345,ACH,41016.62,APPROVED,12,EU_Zone,Team_Alpha
2024-11-04,TX-269495,ACH,36801.31,APPROVED,12,North_America,Team_Beta
2024-11-25,TX-107529,SWIFT,104295.94,MANUAL_REVIEW,75,APAC_Emerging,Auto_System
2024-11-01,TX-461189,INTERNAL_TRANSFER,336198.08,BLOCKED_COMPLIANCE,91,Offshore_Zone,Auto_System
2024-12-13,TX-275611,WIRE_TRANSFER,814.82,APPROVED,9,EU_Zone,Team_Alpha
2024-11-16,TX-953403,WIRE_TRANSFER,49671.57,APPROVED,15,EU_Zone,Team_Beta
2024-11-17,TX-385678,ACH,36949.81,APPROVED,5,Domestic,Team_Beta
2024-11-12,TX-669450,ACH,20143.38,APPROVED,17,EU_Zone,Auto_System
2024-12-20,TX-997290,INTERNAL_TRANSFER,757.6,APPROVED,12,North_America,Team_Beta
2024-12-16,TX-383627,ACH,602.58,APPROVED,18,Domestic,Team_Alpha
2024-12-19,TX-564576,INTERNAL_TRANSFER,34023.87,APPROVED,16,North_America,Team_Alpha
2024-10-07,TX-430259,INTERNAL_TRANSFER,30107.97,APPROVED,14,Domestic,Team_Alpha
2024-11-19,TX-638288,INTERNAL_TRANSFER,29503.46,APPROVED,18,North_America,Auto_System
2024-10-06,TX-324302,INTERNAL_TRANSFER,2608.7,APPROVED,7,Domestic,Team_Alpha
2024-11-01,TX-749345,SWIFT,20623.16,APPROVED,10,Domestic,Team_Beta
2024-11-13,TX-257980,WIRE_TRANSFER,9074.39,APPROVED,1,North_America,Team_Beta
2024-11-22,TX-656437,WIRE_TRANSFER,2158.67,APPROVED,4,Domestic,Team_Alpha
2024-10-21,TX-700505,ACH,4162.22,APPROVED,20,North_America,Team_Beta
2024-10-07,TX-596831,ACH,112747.24,MANUAL_REVIEW,73,APAC_Emerging,Team_Alpha
2024-11-28,TX-954345,SWIFT,35268.85,APPROVED,8,North_America,Team_Beta
2024-12-27,TX-147619,ACH,277744.45,BLOCKED_COMPLIANCE,87,High_Risk_Jurisdiction,Team_Beta
2024-11-07,TX-797137,WIRE_TRANSFER,16410.2,APPROVED,20,EU_Zone,Auto_System
2024-11-04,TX-768802,WIRE_TRANSFER,40746.77,APPROVED,6,North_America,Auto_System
2024-11-21,TX-327658,ACH,21209.69,APPROVED,16,North_America,Team_Beta
2024-12-09,TX-297406,SWIFT,47766.22,APPROVED,20,Domestic,Auto_System
2024-12-23,TX-700447,INTERNAL_TRANSFER,5070.48,APPROVED,1,Domestic,Auto_System
2024-10-19,TX-478225,ACH,15586.02,APPROVED,7,Domestic,Team_Alpha
2024-11-16,TX-733198,WIRE_TRANSFER,9048.99,APPROVED,4,Domestic,Team_Beta
2024-10-24,TX-693343,INTERNAL_TRANSFER,498989.04,BLOCKED_COMPLIANCE,89,High_Risk_Jurisdiction,Team_Alpha
2024-11-17,TX-577530,SWIFT,24648.96,APPROVED,13,Domestic,Auto_System
2024-12-25,TX-623954,ACH,13640.16,APPROVED,18,North_America,Team_Beta
2024-10-16,TX-737590,ACH,29940.97,APPROVED,4,Domestic,Team_Beta
2024-10-20,TX-523995,SWIFT,24108.83,APPROVED,4,Domestic,Team_Alpha
2024-12-28,TX-191493,WIRE_TRANSFER,132829.88,MANUAL_REVIEW,72,EU_Non_Member,Auto_System
2024-12-18,TX-102906,INTERNAL_TRANSFER,19837.25,MANUAL_REVIEW,74,EU_Non_Member,Auto_System
2024-10-10,TX-857089,WIRE_TRANSFER,1204.82,APPROVED,15,EU_Zone,Team_Beta
2024-11-14,TX-956117,WIRE_TRANSFER,27043.0,APPROVED,11,North_America,Auto_System
2024-10-03,TX-265019,SWIFT,8950.8,APPROVED,11,North_America,Team_Alpha
2024-11-02,TX-580294,WIRE_TRANSFER,49418.27,APPROVED,17,North_America,Team_Alpha
2024-11-14,TX-411839,ACH,26877.92,APPROVED,4,Domestic,Team_Beta
2024-11-09,TX-760435,INTERNAL_TRANSFER,35583.98,APPROVED,14,EU_Zone,Team_Alpha
2024-10-11,TX-532132,SWIFT,139576.73,MANUAL_REVIEW,69,APAC_Emerging,Team_Alpha
2024-11-21,TX-571809,ACH,45415.21,MANUAL_REVIEW,77,APAC_Emerging,Team_Beta
2024-10-07,TX-127359,SWIFT,14636.33,APPROVED,9,North_America,Auto_System
2024-11-05,TX-687545,ACH,15879.28,APPROVED,10,Domestic,Team_Alpha
2024-12-01,TX-141317,WIRE_TRANSFER,60510.46,MANUAL_REVIEW,81,EU_Non_Member,Team_Alpha
2024-10-10,TX-869179,INTERNAL_TRANSFER,14224.97,APPROVED,1,North_America,Team_Alpha
2024-10-07,TX-595779,SWIFT,113564.26,MANUAL_REVIEW,68,APAC_Emerging,Team_Alpha
2024-10-12,TX-608782,SWIFT,27137.51,APPROVED,14,Domestic,Team_Alpha
2024-12-16,TX-827229,SWIFT,20608.85,APPROVED,10,North_America,Team_Alpha
2024-11-29,TX-554656,SWIFT,33784.35,APPROVED,7,Domestic,Auto_System
2024-11-14,TX-890916,INTERNAL_TRANSFER,20556.87,APPROVED,12,EU_Zone,Team_Alpha
2024-12-25,TX-275772,WIRE_TRANSFER,4701.44,APPROVED,6,North_America,Team_Alpha
2024-10-23,TX-441749,SWIFT,13750.84,APPROVED,4,Domestic,Auto_System
2024-11-03,TX-206602,WIRE_TRANSFER,47330.92,APPROVED,5,Domestic,Auto_System
2024-10-23,TX-747143,ACH,4182.3,APPROVED,13,Domestic,Team_Beta
2024-12-03,TX-170626,ACH,13149.38,APPROVED,13,North_America,Auto_System
2024-10-20,TX-751525,INTERNAL_TRANSFER,13407.13,APPROVED,17,Domestic,Team_Beta
2024-12-14,TX-563119,SWIFT,47684.3,APPROVED,15,North_America,Auto_System
2024-11-01,TX-248407,INTERNAL_TRANSFER,17462.75,APPROVED,16,Domestic,Team_Beta
2024-11-14,TX-802547,SWIFT,27334.44,APPROVED,15,North_America,Team_Beta
2024-10-16,TX-111764,ACH,174885.72,BLOCKED_COMPLIANCE,98,High_Risk_Jurisdiction,Team_Alpha
2024-11-29,TX-313730,SWIFT,78895.55,MANUAL_REVIEW,63,EU_Non_Member,Auto_System
2024-11-17,TX-883119,SWIFT,35502.68,APPROVED,5,Domestic,Auto_System
2024-10-17,TX-819774,WIRE_TRANSFER,10500.72,APPROVED,15,EU_Zone,Team_Beta
2024-11-02,TX-347890,SWIFT,44351.36,APPROVED,5,EU_Zone,Auto_System
2024-10-07,TX-748551,SWIFT,70461.49,BLOCKED_COMPLIANCE,96,Offshore_Zone,Team_Beta
2024-10-28,TX-563078,INTERNAL_TRANSFER,18823.03,APPROVED,15,North_America,Team_Alpha
2024-10-05,TX-449975,INTERNAL_TRANSFER,6312.74,APPROVED,1,EU_Zone,Team_Beta
2024-10-07,TX-662778,SWIFT,25622.15,APPROVED,7,North_America,Auto_System
2024-12-12,TX-201997,WIRE_TRANSFER,77749.85,MANUAL_REVIEW,63,APAC_Emerging,Team_Beta
2024-12-12,TX-584699,SWIFT,14436.34,APPROVED,3,EU_Zone,Team_Beta
2024-11-15,TX-548571,ACH,76795.98,MANUAL_REVIEW,61,APAC_Emerging,Team_Alpha
2024-10-04,TX-768585,INTERNAL_TRANSFER,29161.32,APPROVED,18,North_America,Team_Beta
2024-11-20,TX-475465,WIRE_TRANSFER,28195.75,APPROVED,8,EU_Zone,Team_Alpha
2024-12-19,TX-717170,ACH,37274.44,APPROVED,18,North_America,Auto_System
2024-12-13,TX-110518,INTERNAL_TRANSFER,34191.03,APPROVED,5,Domestic,Team_Beta
2024-10-19,TX-310535,SWIFT,12773.42,APPROVED,14,EU_Zone,Team_Alpha
2024-12-03,TX-644755,INTERNAL_TRANSFER,48431.34,APPROVED,16,North_America,Team_Beta
2024-12-24,TX-724281,ACH,20149.82,APPROVED,6,EU_Zone,Team_Alpha
2024-10-16,TX-111075,ACH,38125.61,MANUAL_REVIEW,64,EU_Non_Member,Auto_System
2024-10-07,TX-150500,ACH,35378.36,APPROVED,16,Domestic,Team_Alpha
2024-10-24,TX-300847,INTERNAL_TRANSFER,29224.2,APPROVED,1,EU_Zone,Team_Beta
2024-10-16,TX-519218,ACH,4079.59,APPROVED,16,North_America,Auto_System
2024-10-21,TX-141708,INTERNAL_TRANSFER,2463.3,APPROVED,4,EU_Zone,Auto_System
2024-11-02,TX-335902,WIRE_TRANSFER,41593.93,APPROVED,12,North_America,Auto_System
2024-10-01,TX-422176,INTERNAL_TRANSFER,31142.3,APPROVED,2,EU_Zone,Team_Beta
2024-11-30,TX-803467,INTERNAL_TRANSFER,408028.13,BLOCKED_COMPLIANCE,97,High_Risk_Jurisdiction,Team_Beta
2024-12-06,TX-685422,ACH,34326.61,APPROVED,8,EU_Zone,Auto_System
2024-10-20,TX-231008,INTERNAL_TRANSFER,546232.69,BLOCKED_COMPLIANCE,91,High_Risk_Jurisdiction,Team_Alpha
2024-10-13,TX-965629,ACH,15748.36,APPROVED,16,EU_Zone,Team_Beta
2024-11-17,TX-679915,SWIFT,43322.42,MANUAL_REVIEW,68,EU_Non_Member,Auto_System
2024-10-05,TX-150637,ACH,20191.14,APPROVED,2,Domestic,Auto_System
2024-12-29,TX-280701,WIRE_TRANSFER,17543.97,APPROVED,12,Domestic,Auto_System
2024-12-10,TX-955114,ACH,26733.88,APPROVED,13,North_America,Auto_System
2024-11-26,TX-574175,WIRE_TRANSFER,37349.38,APPROVED,18,Domestic,Team_Beta
2024-12-20,TX-929929,SWIFT,18946.43,APPROVED,15,EU_Zone,Team_Alpha
2024-12-11,TX-800535,WIRE_TRANSFER,39912.15,APPROVED,13,EU_Zone,Team_Alpha
2024-12-08,TX-790283,ACH,56971.55,MANUAL_REVIEW,70,EU_Non_Member,Team_Alpha
2024-12-26,TX-754066,SWIFT,19357.52,APPROVED,7,Domestic,Team_Beta
2024-11-11,TX-481858,SWIFT,34985.05,APPROVED,14,North_America,Auto_System
2024-12-30,TX-461107,ACH,1769.61,APPROVED,12,North_America,Team_Alpha
2024-11-09,TX-387350,WIRE_TRANSFER,16398.09,APPROVED,16,Domestic,Team_Alpha
2024-12-29,TX-205488,WIRE_TRANSFER,18771.82,APPROVED,13,North_America,Auto_System
2024-11-30,TX-366266,WIRE_TRANSFER,24915.21,APPROVED,12,North_America,Team_Beta
2024-11-02,TX-232024,WIRE_TRANSFER,31238.25,APPROVED,8,Domestic,Team_Beta
2024-10-23,TX-603471,WIRE_TRANSFER,19080.92,APPROVED,4,EU_Zone,Team_Beta
2024-11-09,TX-163336,WIRE_TRANSFER,18452.03,APPROVED,13,EU_Zone,Team_Beta
2024-11-01,TX-358495,WIRE_TRANSFER,18646.08,APPROVED,15,Domestic,Team_Beta
2024-11-30,TX-873977,SWIFT,24760.19,APPROVED,20,North_America,Auto_System
2024-11-03,TX-927200,INTERNAL_TRANSFER,37246.5,APPROVED,11,Domestic,Team_Beta
2024-10-24,TX-806108,ACH,131708.09,MANUAL_REVIEW,73,APAC_Emerging,Team_Beta
2024-12-05,TX-409603,WIRE_TRANSFER,14088.44,APPROVED,20,EU_Zone,Team_Beta
2024-12-08,TX-864028,WIRE_TRANSFER,8468.5,APPROVED,20,Domestic,Team_Beta
2024-10-29,TX-568457,ACH,20024.47,APPROVED,8,North_America,Team_Alpha
2024-12-17,TX-648396,WIRE_TRANSFER,640006.28,BLOCKED_COMPLIANCE,93,Offshore_Zone,Team_Beta
2024-10-03,TX-304777,ACH,26238.14,APPROVED,8,Domestic,Auto_System
2024-12-15,TX-176924,WIRE_TRANSFER,41370.68,APPROVED,1,Domestic,Team_Beta
2024-12-04,TX-654255,SWIFT,215.22,APPROVED,4,Domestic,Team_Beta
2024-10-01,TX-612077,ACH,16609.21,APPROVED,15,EU_Zone,Auto_System
2024-10-01,TX-711847,SWIFT,48675.97,APPROVED,16,Domestic,Team_Alpha
2024-11-06,TX-914416,ACH,18051.19,APPROVED,10,North_America,Team_Beta
2024-10-01,TX-109114,WIRE_TRANSFER,11804.7,APPROVED,7,North_America,Auto_System
2024-10-08,TX-102259,WIRE_TRANSFER,29785.71,APPROVED,15,North_America,Team_Beta
2024-12-26,TX-967760,SWIFT,26808.38,APPROVED,15,Domestic,Auto_System
2024-11-16,TX-565492,SWIFT,14760.55,APPROVED,9,North_America,Team_Alpha
2024-12-11,TX-562609,WIRE_TRANSFER,37537.73,APPROVED,4,North_America,Team_Alpha
2024-12-03,TX-624475,INTERNAL_TRANSFER,47265.64,APPROVED,3,Domestic,Team_Alpha
2024-10-31,TX-109779,INTERNAL_TRANSFER,46777.6,APPROVED,19,Domestic,Team_Beta
2024-10-20,TX-896437,INTERNAL_TRANSFER,23434.6,APPROVED,12,Domestic,Team_Beta
2024-10-01,TX-625020,ACH,44256.48,APPROVED,19,North_America,Team_Alpha
2024-10-21,TX-694980,INTERNAL_TRANSFER,879877.37,BLOCKED_COMPLIANCE,90,High_Risk_Jurisdiction,Team_Beta
2024-11-22,TX-195127,WIRE_TRANSFER,46980.06,APPROVED,18,North_America,Team_Alpha
2024-12-29,TX-359419,SWIFT,18490.49,APPROVED,3,North_America,Team_Beta
2024-10-11,TX-636854,WIRE_TRANSFER,18421.66,APPROVED,12,EU_Zone,Auto_System
2024-10-08,TX-247516,ACH,3246.09,APPROVED,16,North_America,Team_Alpha
2024-10-10,TX-581039,SWIFT,6205.17,APPROVED,15,EU_Zone,Auto_System
2024-11-16,TX-751018,INTERNAL_TRANSFER,753.3,APPROVED,11,EU_Zone,Auto_System
2024-10-31,TX-424898,INTERNAL_TRANSFER,8545.78,APPROVED,13,Domestic,Team_Alpha
2024-11-03,TX-500419,SWIFT,15759.94,APPROVED,11,Domestic,Team_Alpha
2024-12-22,TX-412624,WIRE_TRANSFER,43659.03,APPROVED,8,North_America,Team_Beta
2024-11-05,TX-885813,SWIFT,22497.56,APPROVED,17,EU_Zone,Auto_System
2024-12-05,TX-600545,INTERNAL_TRANSFER,25344.04,APPROVED,20,North_America,Auto_System
2024-12-11,TX-435545,INTERNAL_TRANSFER,40410.38,APPROVED,3,Domestic,Team_Beta
2024-10-24,TX-494373,ACH,586615.73,BLOCKED_COMPLIANCE,91,High_Risk_Jurisdiction,Team_Alpha
2024-11-02,TX-735782,INTERNAL_TRANSFER,40727.72,APPROVED,18,EU_Zone,Auto_System
2024-12-02,TX-904328,SWIFT,27777.97,APPROVED,10,Domestic,Team_Alpha
2024-10-06,TX-942239,ACH,18058.91,APPROVED,10,North_America,Auto_System
2024-10-30,TX-906755,SWIFT,35813.33,APPROVED,5,Domestic,Team_Alpha
2024-10-10,TX-982529,WIRE_TRANSFER,23745.87,APPROVED,3,EU_Zone,Team_Alpha
2024-12-18,TX-165955,WIRE_TRANSFER,22949.73,APPROVED,5,Domestic,Team_Beta
2024-12-26,TX-675553,WIRE_TRANSFER,19545.68,APPROVED,17,North_America,Auto_System
2024-11-08,TX-634073,WIRE_TRANSFER,15965.29,APPROVED,14,North_America,Auto_System
2024-12-11,TX-200065,INTERNAL_TRANSFER,36052.22,APPROVED,4,EU_Zone,Auto_System
2024-12-01,TX-188622,WIRE_TRANSFER,24120.16,MANUAL_REVIEW,68,APAC_Emerging,Auto_System
2024-12-22,TX-155640,WIRE_TRANSFER,8443.2,APPROVED,19,EU_Zone,Auto_System
2024-10-14,TX-374216,INTERNAL_TRANSFER,20737.17,APPROVED,11,North_America,Team_Alpha
2024-11-06,TX-568063,ACH,34603.28,APPROVED,9,EU_Zone,Team_Alpha
2024-12-08,TX-637452,INTERNAL_TRANSFER,47695.34,APPROVED,13,North_America,Team_Beta
2024-12-05,TX-118958,ACH,43699.89,APPROVED,5,EU_Zone,Auto_System
2024-12-28,TX-991405,INTERNAL_TRANSFER,27973.31,APPROVED,8,EU_Zone,Auto_System
2024-11-15,TX-921798,ACH,28143.83,APPROVED,15,EU_Zone,Team_Alpha
2024-12-25,TX-756974,WIRE_TRANSFER,28113.92,APPROVED,12,EU_Zone,Team_Beta
2024-10-30,TX-131214,SWIFT,19110.52,APPROVED,13,North_America,Auto_System
2024-11-28,TX-582987,INTERNAL_TRANSFER,48569.13,APPROVED,19,North_America,Auto_System
2024-10-15,TX-944875,SWIFT,29127.27,APPROVED,3,Domestic,Auto_System
2024-11-04,TX-321147,ACH,20671.88,APPROVED,20,North_America,Team_Alpha
2024-11-09,TX-822860,WIRE_TRANSFER,44735.77,APPROVED,20,Domestic,Team_Beta
2024-11-29,TX-536079,SWIFT,8441.36,APPROVED,9,North_America,Auto_System
2024-11-22,TX-249565,SWIFT,44434.97,APPROVED,18,Domestic,Auto_System
2024-11-27,TX-219764,ACH,36378.56,APPROVED,9,Domestic,Team_Alpha
2024-10-20,TX-562374,INTERNAL_TRANSFER,40353.72,APPROVED,1,Domestic,Auto_System
2024-11-20,TX-129702,SWIFT,33199.95,APPROVED,4,North_America,Team_Alpha
2024-10-24,TX-548198,SWIFT,25887.54,APPROVED,14,EU_Zone,Auto_System
2024-10-06,TX-290341,SWIFT,57372.32,MANUAL_REVIEW,64,APAC_Emerging,Team_Alpha
2024-10-19,TX-335647,ACH,25810.31,APPROVED,3,North_America,Team_Alpha
2024-10-08,TX-143290,WIRE_TRANSFER,123238.29,MANUAL_REVIEW,72,EU_Non_Member,Team_Beta
2024-11-10,TX-140303,SWIFT,20412.63,APPROVED,3,North_America,Team_Beta
